track_id,parent_id,start_frame,end_frame,morphology_class,area,length,width,centroid_x,centroid_y
3088,2685,35,36,,235.5,19.66,15.36,1332.67,853.5
3089,0,35,36,Divided,440.5,49.09,13.94,75.62,868.46
3090,0,35,36,,543.5,56.76,14.23,657.9,896.73
3091,1865,35,36,Divided,303.0,33.28,12.07,1333.99,896.75
3092,1865,35,36,,1326.0,64.81,27.42,1365.22,920.05
3093,1455,35,36,Divided,851.5,60.82,18.28,890.29,905.58
3094,0,35,35,Divided,504.0,44.26,15.15,802.37,915.41
3097,0,35,36,,468.0,37.32,15.58,856.81,971.14
3098,0,36,36,,411.0,100.16,22.09,1386.7,60.93
3099,0,36,36,Divided,472.0,30.21,21.66,752.45,22.37
3100,0,36,36,Divided,521.0,33.86,20.18,164.4,78.08
3101,0,36,36,,1455.0,60.73,42.67,386.46,122.09
3105,0,36,36,Divided,305.0,36.05,11.29,1196.0,153.23
3106,0,36,36,Elongated,7247.0,571.74,53.83,766.26,201.13
3107,0,36,36,,1802.0,151.12,17.58,1323.78,219.94
3110,0,36,36,,207.0,18.06,14.77,144.73,195.26
3112,2634,36,36,,1308.0,110.38,24.57,203.7,214.72
3113,2634,36,36,,982.0,95.85,18.58,151.09,244.51
3114,1093,36,36,,1122.0,81.63,18.67,1158.67,270.85
3115,1093,36,36,,1059.0,108.22,14.54,1175.72,312.14
3116,0,36,36,,698.0,51.8,17.42,643.28,320.69
3117,0,36,36,,192.0,24.35,10.34,1105.92,366.79
3118,0,36,36,,7048.0,269.15,92.83,209.59,475.79
3119,0,36,36,,1781.0,140.51,26.89,744.29,426.31
3120,0,36,36,,236.0,18.48,16.56,913.08,435.99
3122,1691,36,36,Elongated,2957.0,228.0,19.13,126.38,590.65
3124,0,36,36,,1763.0,118.28,20.89,961.65,582.03
3125,0,36,36,Divided,433.0,31.3,18.01,1050.66,565.13
3126,1691,36,36,,369.0,44.02,10.86,147.94,584.58
3127,0,36,36,,195.0,17.48,14.33,1261.78,593.55
3128,2030,36,36,,795.0,70.25,15.47,825.43,635.77
3130,0,36,36,,270.0,22.82,15.24,1128.75,649.9
3131,3013,36,36,,890.0,41.74,27.67,723.81,676.75
3132,2030,36,36,,1134.0,55.17,40.04,834.86,691.7
3133,3013,36,36,Divided,317.0,28.74,14.12,761.72,703.32
3134,0,36,36,,583.0,54.69,14.56,666.71,709.73
3135,0,36,36,,471.0,53.17,12.04,1216.89,740.92
3136,2314,36,36,,701.0,56.2,18.86,754.96,756.5
3137,0,36,36,,780.0,68.41,14.83,956.73,747.94
3138,823,36,36,,967.0,72.19,18.58,575.27,760.41
3139,2592,36,36,Divided,383.0,41.15,16.08,78.46,755.6
3141,836,36,36,Divided,674.0,50.04,17.89,636.3,762.75
3142,836,36,36,,748.0,46.45,20.83,686.45,780.7
3143,2314,36,36,,702.0,50.25,18.36,797.55,798.76
3144,2592,36,36,Divided,539.0,42.16,18.01,91.98,797.88
3145,0,36,36,,907.0,79.15,16.21,509.39,803.58
3146,1289,36,36,,823.0,63.27,17.25,656.09,796.61
3147,0,36,36,,249.0,23.3,13.69,1024.83,797.02
3148,0,36,36,,213.0,29.83,9.26,77.3,814.45
3150,0,36,36,,2041.0,313.48,43.3,1377.87,906.2
3151,823,36,36,Divided,379.0,37.32,13.33,593.49,814.43
3152,0,36,36,,283.0,24.52,15.29,1333.77,824.46
3153,1224,36,36,Divided,432.0,36.36,15.4,678.63,823.36
3154,1289,36,36,Divided,457.0,36.53,16.35,607.92,834.74
3155,1224,36,36,,583.0,53.22,14.69,659.39,840.68
3157,0,36,36,,694.0,52.65,17.33,1045.46,876.15
3158,1782,36,36,,632.0,65.45,12.94,948.57,871.77
3159,2475,36,36,Divided,589.0,50.99,15.08,633.83,879.41
3160,2475,36,36,,796.0,63.92,16.42,575.05,890.43
3161,1782,36,36,Divided,514.0,36.07,18.36,946.66,892.97
3164,1225,36,36,,747.0,70.99,14.98,462.4,936.34
3165,2257,36,36,Divided,662.0,49.83,17.4,550.64,934.88
3166,1225,36,36,,670.0,57.0,15.9,462.54,960.22
3167,2257,36,36,,229.0,24.71,12.31,556.15,955.06
3168,0,36,36,,2907.0,180.58,23.27,903.21,1000.57
3169,542,36,36,Divided,643.0,48.85,17.65,417.01,975.54
3170,0,36,36,Divided,302.0,25.45,15.64,88.84,984.81
3171,542,36,36,Divided,334.0,27.78,15.47,379.07,996.55
3172,0,36,36,,209.0,42.49,6.63,564.27,1005.84
3173,0,36,36,,1904.0,138.43,31.85,784.12,1018.31
